SessionID,UserID,GameID,StartTime,EndTime,Score
2614,753,8,2025-03-07 07:44:22,2025-03-07 08:04:22,1125
2615,753,18,2025-02-24 15:26:39,2025-02-24 15:48:39,1129
2616,753,2,2025-01-26 22:03:47,2025-01-26 22:45:47,1239
2617,753,2,2024-05-25 15:35:57,2024-05-25 15:53:57,4770
2618,754,18,2025-02-11 17:11:32,2025-02-11 18:03:32,1832
2619,754,22,2025-01-22 00:49:18,2025-01-22 01:00:18,1986
2620,754,11,2024-08-04 10:20:58,2024-08-04 11:05:58,6878
2621,755,20,2024-11-23 06:51:48,2024-11-23 07:28:48,476
2622,755,16,2024-10-19 10:18:52,2024-10-19 10:24:52,3485
2623,755,7,2024-07-08 20:14:05,2024-07-08 21:08:05,355
2624,756,15,2025-01-31 23:22:52,2025-01-31 23:50:52,2241
2625,756,11,2025-04-21 02:22:41,2025-04-21 02:43:41,225
2626,757,10,2024-11-28 14:16:54,2024-11-28 15:00:54,702
2627,757,3,2024-09-28 10:33:59,2024-09-28 11:30:59,452
2628,757,17,2024-08-20 07:54:03,2024-08-20 08:52:03,2691
2629,758,22,2025-04-14 23:44:58,2025-04-15 00:07:58,8970
2630,758,15,2025-01-20 03:26:41,2025-01-20 03:55:41,1631
2631,758,15,2024-11-24 19:08:16,2024-11-24 19:22:16,1533
2632,759,14,2024-07-31 23:31:10,2024-08-01 00:07:10,1204
2633,759,8,2024-12-20 06:52:35,2024-12-20 06:59:35,7351
2634,759,22,2025-03-24 12:36:44,2025-03-24 13:07:44,833
2635,760,5,2024-09-30 07:36:09,2024-09-30 07:48:09,6409
2636,760,21,2025-02-25 06:07:29,2025-02-25 06:39:29,1631
2637,761,12,2025-02-28 11:07:04,2025-02-28 11:44:04,616
2638,761,10,2025-01-14 23:27:50,2025-01-14 23:46:50,2670
2639,761,11,2024-09-20 22:37:16,2024-09-20 23:17:16,353
2640,761,17,2024-11-25 05:07:20,2024-11-25 05:30:20,274
2641,762,4,2024-05-31 23:37:27,2024-06-01 00:15:27,336
2642,762,8,2025-04-21 06:46:48,2025-04-21 06:56:48,345
2643,762,17,2025-02-03 08:10:34,2025-02-03 09:05:34,587
2644,762,13,2024-09-26 11:38:52,2024-09-26 12:23:52,2214
2645,763,7,2024-06-24 20:06:33,2024-06-24 20:22:33,1580
2646,763,17,2024-11-03 08:47:42,2024-11-03 09:12:42,6936
2647,763,6,2025-03-30 07:16:09,2025-03-30 07:47:09,1584
2648,764,19,2024-06-20 17:30:22,2024-06-20 17:45:22,246
2649,764,16,2024-08-26 20:21:50,2024-08-26 21:18:50,2245
2650,765,4,2025-01-16 22:02:36,2025-01-16 22:46:36,1376
2651,765,9,2024-06-13 12:12:35,2024-06-13 12:55:35,5014
2652,766,15,2025-02-03 00:14:10,2025-02-03 00:39:10,2359
2653,766,16,2024-11-06 03:40:01,2024-11-06 03:55:01,2305
2654,766,5,2024-08-29 01:12:21,2024-08-29 02:01:21,2343
2655,766,3,2024-06-16 12:10:06,2024-06-16 12:17:06,9927
2656,767,17,2025-03-16 05:39:28,2025-03-16 06:08:28,1213
2657,767,17,2024-11-28 02:43:49,2024-11-28 03:39:49,6115
2658,767,17,2024-12-07 00:58:37,2024-12-07 01:30:37,725
2659,768,8,2024-09-04 23:01:34,2024-09-04 23:47:34,3729
2660,768,11,2024-05-17 17:34:03,2024-05-17 18:03:03,750
2661,769,5,2025-01-08 19:33:46,2025-01-08 20:24:46,382
2662,769,5,2025-02-02 17:55:25,2025-02-02 18:17:25,3557
2663,770,7,2024-10-24 21:20:50,2024-10-24 22:02:50,7966
2664,770,2,2024-08-06 20:23:17,2024-08-06 21:08:17,1585
2665,771,4,2024-07-02 19:06:44,2024-07-02 19:47:44,2188
2666,771,5,2025-04-02 07:31:19,2025-04-02 08:15:19,641
2667,772,7,2025-02-01 01:17:16,2025-02-01 02:12:16,5028
2668,772,19,2024-08-29 01:51:04,2024-08-29 02:26:04,1271
2669,772,10,2024-08-13 23:12:45,2024-08-13 23:30:45,1056
2670,773,8,2024-06-07 17:15:53,2024-06-07 18:12:53,1051
2671,773,5,2025-04-21 22:31:09,2025-04-21 22:41:09,1110
2672,773,19,2025-03-15 18:33:18,2025-03-15 18:51:18,6724
2673,773,4,2025-02-01 23:05:03,2025-02-01 23:36:03,681
2674,774,4,2024-09-03 00:29:18,2024-09-03 00:48:18,886
2675,774,17,2024-06-02 18:23:59,2024-06-02 19:12:59,750
2676,774,6,2024-07-06 08:28:45,2024-07-06 09:04:45,1703
2677,774,12,2024-08-04 00:01:54,2024-08-04 00:58:54,923
2678,774,18,2024-10-20 08:03:24,2024-10-20 09:03:24,6899
2679,775,6,2024-09-02 15:56:30,2024-09-02 16:01:30,1581
2680,775,21,2025-03-13 09:35:17,2025-03-13 09:41:17,1100
2681,775,3,2024-10-18 07:32:15,2024-10-18 07:51:15,2549
2682,775,1,2024-06-06 09:26:46,2024-06-06 10:21:46,9655
2683,775,2,2024-06-18 04:50:04,2024-06-18 05:03:04,1966
2684,776,17,2024-10-05 03:16:50,2024-10-05 04:11:50,3046
2685,776,20,2025-03-24 10:14:39,2025-03-24 10:45:39,731
2686,776,4,2024-11-15 23:12:41,2024-11-15 23:59:41,629
2687,777,15,2024-06-10 17:11:24,2024-06-10 18:01:24,6150
2688,777,18,2024-10-08 21:35:45,2024-10-08 22:13:45,1506
2689,777,10,2024-11-22 13:11:52,2024-11-22 13:23:52,1538
2690,777,10,2025-01-04 21:02:36,2025-01-04 21:58:36,1137
2691,777,19,2024-10-01 22:16:46,2024-10-01 22:28:46,1401
2692,778,5,2024-12-16 17:48:27,2024-12-16 17:55:27,1538
2693,778,9,2024-08-11 17:21:40,2024-08-11 17:44:40,6254
2694,779,19,2024-07-02 15:47:03,2024-07-02 16:21:03,2767
2695,779,7,2024-09-16 11:37:02,2024-09-16 12:20:02,732
2696,779,5,2024-07-09 12:38:03,2024-07-09 13:25:03,641
2697,779,9,2025-03-07 10:23:37,2025-03-07 10:36:37,654
2698,780,19,2025-01-09 14:12:47,2025-01-09 15:12:47,6580
2699,780,10,2024-08-06 14:04:27,2024-08-06 14:40:27,1901
2700,781,5,2024-09-28 06:32:06,2024-09-28 07:22:06,2212
2701,781,8,2024-11-11 04:13:25,2024-11-11 05:10:25,350
2702,781,2,2025-02-12 08:45:47,2025-02-12 09:19:47,404
2703,782,1,2024-10-24 21:51:13,2024-10-24 22:45:13,2653
2704,782,3,2024-07-23 23:26:56,2024-07-23 23:33:56,9250
2705,782,8,2024-08-06 08:40:58,2024-08-06 08:56:58,1896
2706,783,19,2024-12-11 20:39:04,2024-12-11 21:34:04,3756
2707,783,14,2024-11-08 04:14:35,2024-11-08 04:21:35,820
2708,783,15,2025-04-08 07:29:30,2025-04-08 07:55:30,896
2709,784,7,2024-07-18 03:32:05,2024-07-18 04:12:05,1814
2710,784,19,2024-11-22 21:27:08,2024-11-22 21:43:08,534
2711,785,17,2025-03-05 13:22:54,2025-03-05 13:45:54,2481
2712,785,4,2024-12-09 23:47:09,2024-12-10 00:24:09,8801
2713,786,20,2024-10-17 10:12:08,2024-10-17 10:27:08,1422
2714,786,11,2024-08-27 17:49:25,2024-08-27 17:54:25,1009
2715,786,22,2024-05-20 04:12:38,2024-05-20 04:59:38,5831
2716,787,8,2024-10-20 09:55:03,2024-10-20 10:31:03,147
2717,787,21,2024-12-31 15:28:37,2024-12-31 16:13:37,1278
2718,787,8,2024-05-21 08:31:55,2024-05-21 09:04:55,248
2719,788,13,2024-09-04 13:11:18,2024-09-04 13:47:18,1035
2720,788,8,2024-12-03 12:58:35,2024-12-03 13:56:35,215
2721,788,15,2024-11-29 15:05:01,2024-11-29 15:34:01,288
2722,788,17,2025-02-25 03:48:18,2025-02-25 04:20:18,156
2723,789,5,2025-04-23 18:07:39,2025-04-23 18:46:39,2533
2724,789,17,2024-10-05 23:09:03,2024-10-05 23:55:03,715
2725,789,4,2025-04-03 01:37:57,2025-04-03 02:26:57,327
2726,789,7,2025-01-04 15:48:11,2025-01-04 16:01:11,535
2727,790,20,2024-07-09 03:24:40,2024-07-09 04:10:40,9185
2728,790,3,2025-04-16 17:59:59,2025-04-16 18:12:59,943
2729,790,15,2024-09-10 09:32:28,2024-09-10 10:01:28,2050
2730,790,18,2024-08-29 09:11:54,2024-08-29 09:45:54,2591
2731,790,10,2024-06-01 16:30:54,2024-06-01 16:39:54,1296
2732,791,22,2025-01-19 05:59:14,2025-01-19 06:59:14,4360
2733,791,8,2024-10-13 12:59:21,2024-10-13 13:26:21,684
2734,791,3,2024-10-13 13:11:35,2024-10-13 13:36:35,1120
2735,792,5,2024-05-06 18:44:12,2024-05-06 19:36:12,3647
2736,792,17,2025-01-31 14:19:27,2025-01-31 14:28:27,696
2737,793,11,2024-09-02 02:25:52,2024-09-02 03:07:52,8132
2738,793,3,2024-07-15 06:10:29,2024-07-15 06:21:29,2345
2739,793,14,2024-11-22 01:57:40,2024-11-22 02:40:40,866
2740,794,1,2024-07-23 20:21:59,2024-07-23 20:48:59,9035
2741,794,21,2024-08-20 15:14:02,2024-08-20 16:08:02,1719
2742,794,17,2024-10-23 00:57:09,2024-10-23 01:42:09,2192
2743,795,9,2024-05-03 12:05:57,2024-05-03 12:50:57,214
2744,795,16,2024-10-23 11:01:51,2024-10-23 11:39:51,355
2745,795,15,2024-06-10 12:38:02,2024-06-10 12:45:02,1945
2746,795,1,2025-03-29 13:14:38,2025-03-29 14:13:38,444
2747,796,18,2025-01-31 18:28:07,2025-01-31 18:35:07,4866
2748,796,21,2025-03-01 13:13:50,2025-03-01 13:36:50,1306
2749,797,11,2025-04-04 22:57:23,2025-04-04 23:10:23,1235
2750,797,8,2024-05-10 06:18:59,2024-05-10 06:38:59,1793
2751,797,2,2024-06-06 13:19:29,2024-06-06 13:47:29,923
2752,797,19,2024-09-12 05:45:53,2024-09-12 06:11:53,824
2753,797,9,2024-09-07 23:03:52,2024-09-07 23:46:52,6375
2754,798,14,2024-04-27 11:41:05,2024-04-27 12:24:05,6920
2755,798,1,2024-07-16 13:54:41,2024-07-16 14:21:41,1828
2756,798,11,2024-06-03 05:14:04,2024-06-03 05:44:04,1493
2757,798,8,2024-11-21 22:18:48,2024-11-21 23:01:48,1740
2758,798,3,2024-08-11 13:06:19,2024-08-11 13:37:19,1768
2759,799,22,2024-12-02 23:41:03,2024-12-03 00:11:03,6787
2760,799,22,2025-01-10 16:37:39,2025-01-10 17:28:39,687
2761,799,20,2024-07-22 16:25:02,2024-07-22 16:35:02,914
2762,799,20,2024-06-20 02:36:39,2024-06-20 03:05:39,984
2763,799,5,2024-09-10 16:21:17,2024-09-10 16:51:17,1059
2764,800,19,2024-08-06 18:53:28,2024-08-06 19:22:28,2373
2765,800,11,2024-12-23 20:29:35,2024-12-23 21:14:35,407
2766,800,17,2024-11-15 02:47:19,2024-11-15 02:54:19,314
2767,801,1,2024-10-21 09:20:52,2024-10-21 09:41:52,792
2768,801,13,2024-11-26 19:07:59,2024-11-26 20:00:59,6824
2769,802,19,2025-04-02 16:19:36,2025-04-02 16:33:36,8973
2770,802,15,2025-01-14 16:48:15,2025-01-14 16:53:15,1848
2771,802,12,2025-03-07 08:07:06,2025-03-07 08:59:06,2361
2772,802,12,2024-08-29 01:37:21,2024-08-29 02:29:21,1857
2773,802,22,2025-02-26 01:11:49,2025-02-26 01:41:49,1006
2774,803,9,2024-09-11 19:51:58,2024-09-11 20:30:58,1552
2775,803,15,2024-06-12 14:36:44,2024-06-12 14:49:44,185
2776,803,17,2025-04-07 19:09:12,2025-04-07 19:22:12,394
2777,803,16,2025-02-11 11:18:11,2025-02-11 11:48:11,217
2778,804,21,2024-06-09 01:26:13,2024-06-09 02:14:13,156
2779,804,6,2024-08-03 03:39:30,2024-08-03 04:11:30,1140
2780,804,9,2024-10-30 10:55:53,2024-10-30 11:24:53,325
2781,804,17,2025-01-13 06:34:08,2025-01-13 07:12:08,159
2782,805,1,2025-02-28 14:18:35,2025-02-28 14:29:35,572
2783,805,19,2024-04-27 22:50:47,2024-04-27 23:03:47,295
2784,805,5,2024-06-14 21:41:37,2024-06-14 22:02:37,453
2785,805,17,2025-03-30 07:21:57,2025-03-30 07:30:57,570
2786,805,16,2024-07-11 06:33:29,2024-07-11 06:59:29,2413
2787,806,8,2025-03-26 00:48:09,2025-03-26 01:07:09,681
2788,806,18,2025-04-15 21:12:03,2025-04-15 22:12:03,953
2789,806,12,2024-05-14 19:03:45,2024-05-14 19:20:45,6443
2790,807,5,2024-06-28 15:29:35,2024-06-28 16:03:35,1234
2791,807,15,2024-11-30 16:58:22,2024-11-30 17:51:22,1749
2792,807,4,2024-08-04 09:12:50,2024-08-04 09:34:50,860
2793,807,8,2025-01-30 11:44:15,2025-01-30 11:52:15,1793
2794,807,21,2024-09-07 05:05:32,2024-09-07 05:37:32,6265
2795,808,19,2024-07-24 13:40:35,2024-07-24 14:14:35,1859
2796,808,7,2024-09-18 04:49:21,2024-09-18 05:08:21,1435
2797,808,12,2025-01-31 08:25:49,2025-01-31 08:59:49,1930
2798,808,12,2024-10-21 01:45:40,2024-10-21 02:08:40,7564
2799,809,18,2024-12-11 16:06:24,2024-12-11 16:36:24,8561
2800,809,11,2024-08-16 23:36:49,2024-08-17 00:21:49,1873
2801,809,21,2024-07-16 04:14:01,2024-07-16 04:41:01,1961
2802,810,17,2024-10-24 02:57:00,2024-10-24 03:02:00,998
2803,810,3,2025-03-15 08:33:23,2025-03-15 08:50:23,6327
2804,811,5,2025-03-29 23:44:26,2025-03-30 00:08:26,320
2805,811,14,2024-05-21 08:20:05,2024-05-21 08:42:05,1986
2806,811,18,2024-11-08 15:43:16,2024-11-08 16:07:16,547
2807,812,16,2024-05-14 12:16:03,2024-05-14 12:45:03,375
2808,812,6,2024-05-20 23:49:59,2024-05-21 00:27:59,283
2809,812,8,2025-01-19 04:08:33,2025-01-19 04:46:33,194
2810,812,1,2024-05-25 22:25:04,2024-05-25 22:55:04,1662
2811,813,7,2024-09-28 21:17:36,2024-09-28 21:56:36,689
2812,813,16,2024-12-01 15:31:56,2024-12-01 16:30:56,402
2813,813,9,2024-10-29 23:21:02,2024-10-29 23:52:02,262
2814,813,15,2024-06-12 18:48:01,2024-06-12 19:25:01,610
2815,813,16,2024-06-22 04:32:42,2024-06-22 05:05:42,2347
2816,814,12,2024-11-13 23:58:19,2024-11-14 00:08:19,6114
2817,814,16,2024-12-20 14:39:43,2024-12-20 15:08:43,1721
2818,814,15,2025-04-23 12:05:03,2025-04-23 13:02:03,1732
2819,814,11,2025-02-04 09:06:54,2025-02-04 09:50:54,1608
2820,814,19,2024-10-23 14:13:40,2024-10-23 14:26:40,1674
2821,815,5,2024-08-01 14:23:30,2024-08-01 15:16:30,1170
2822,815,8,2024-07-30 06:18:11,2024-07-30 06:25:11,7535
2823,815,2,2025-04-06 17:02:27,2025-04-06 17:53:27,1786
2824,816,1,2024-07-02 18:10:43,2024-07-02 19:02:43,608
2825,816,19,2024-06-29 12:53:59,2024-06-29 13:47:59,1161
2826,816,20,2024-05-05 03:13:20,2024-05-05 03:56:20,1212
2827,816,22,2024-06-17 16:52:05,2024-06-17 17:30:05,5951
2828,817,6,2024-09-11 11:43:21,2024-09-11 12:17:21,688
2829,817,9,2025-01-24 11:52:00,2025-01-24 12:52:00,2407
2830,817,19,2024-10-18 13:02:02,2024-10-18 13:56:02,472
2831,817,4,2024-08-12 05:10:33,2024-08-12 05:54:33,571
2832,817,15,2024-06-06 09:06:30,2024-06-06 09:14:30,382
2833,818,8,2024-09-26 14:19:44,2024-09-26 15:18:44,603
2834,818,20,2025-02-07 18:25:13,2025-02-07 18:39:13,2191
2835,818,3,2025-04-18 11:16:22,2025-04-18 11:56:22,555
2836,819,5,2024-10-08 20:33:39,2024-10-08 20:49:39,1026
2837,819,2,2024-07-25 23:14:53,2024-07-25 23:23:53,711
2838,819,4,2025-01-01 22:01:27,2025-01-01 22:23:27,4159
2839,819,13,2024-08-22 04:08:45,2024-08-22 05:04:45,703
2840,819,18,2025-03-02 10:34:38,2025-03-02 10:48:38,766
2841,820,11,2024-05-06 16:48:31,2024-05-06 17:13:31,1168
2842,820,2,2025-03-01 23:28:27,2025-03-01 23:50:27,5191
2843,821,18,2024-07-18 13:52:18,2024-07-18 14:47:18,2193
2844,821,16,2024-09-23 02:42:47,2024-09-23 03:19:47,8997
2845,821,20,2025-02-09 20:46:05,2025-02-09 21:06:05,2149
2846,822,9,2024-12-16 06:34:02,2024-12-16 06:53:02,1483
2847,822,8,2024-04-28 12:59:04,2024-04-28 13:35:04,5411
2848,823,14,2025-03-06 16:01:16,2025-03-06 16:58:16,1296
2849,823,1,2024-12-10 02:21:25,2024-12-10 03:04:25,4454
2850,824,18,2024-05-30 02:10:38,2024-05-30 02:18:38,1495
2851,824,21,2025-01-01 00:09:43,2025-01-01 00:19:43,1588
2852,824,7,2025-04-03 09:23:30,2025-04-03 10:15:30,1678
2853,824,7,2024-10-29 14:49:54,2024-10-29 15:10:54,8054
2854,825,15,2025-01-11 23:50:18,2025-01-12 00:24:18,1015
2855,825,20,2024-10-31 22:46:00,2024-10-31 23:32:00,1522
2856,825,17,2025-02-07 23:20:01,2025-02-08 00:17:01,6307
2857,825,11,2025-02-28 15:36:07,2025-02-28 16:04:07,753
2858,826,1,2025-03-05 08:18:59,2025-03-05 09:07:59,5836
2859,826,20,2024-12-11 06:40:53,2024-12-11 07:37:53,801
2860,827,18,2024-08-12 18:36:12,2024-08-12 19:30:12,1324
2861,827,6,2024-07-24 07:21:31,2024-07-24 08:17:31,1432
2862,827,5,2025-02-18 10:16:40,2025-02-18 10:26:40,6726
2863,827,5,2025-01-06 04:12:31,2025-01-06 04:31:31,1986
2864,827,10,2024-04-28 05:27:28,2024-04-28 06:11:28,1710
2865,828,19,2024-07-12 19:17:03,2024-07-12 20:10:03,1296
2866,828,12,2024-10-02 12:38:05,2024-10-02 12:45:05,4785
2867,828,20,2024-06-01 22:18:32,2024-06-01 22:51:32,615
2868,828,12,2024-09-10 17:54:39,2024-09-10 18:18:39,757
2869,828,16,2024-11-10 07:29:32,2024-11-10 08:20:32,1337
2870,829,10,2025-02-12 08:18:25,2025-02-12 08:32:25,3102
2871,829,12,2024-05-05 16:12:22,2024-05-05 16:45:22,800
2872,829,6,2024-07-12 22:10:42,2024-07-12 22:27:42,601
2873,829,22,2025-03-21 23:45:13,2025-03-22 00:37:13,739
2874,830,14,2024-12-04 03:09:35,2024-12-04 03:19:35,7528
2875,830,1,2025-01-24 12:59:33,2025-01-24 13:41:33,2031
2876,830,21,2025-03-24 03:10:52,2025-03-24 04:02:52,1649
2877,831,20,2024-06-03 13:58:05,2024-06-03 14:50:05,653
2878,831,11,2025-02-25 09:12:07,2025-02-25 09:51:07,1669
2879,831,19,2024-05-24 19:06:53,2024-05-24 19:33:53,1096
2880,831,14,2025-03-30 13:56:07,2025-03-30 14:41:07,6389
2881,832,16,2024-06-22 12:36:42,2024-06-22 12:45:42,457
2882,832,17,2025-03-10 12:23:14,2025-03-10 13:01:14,1565
2883,833,8,2025-02-02 00:44:53,2025-02-02 01:19:53,286
2884,833,10,2025-04-10 19:02:02,2025-04-10 19:16:02,355
2885,833,7,2024-11-07 02:15:43,2024-11-07 02:58:43,561
2886,833,2,2025-03-29 14:13:26,2025-03-29 14:27:26,2517
2887,834,20,2025-01-18 09:38:14,2025-01-18 09:52:14,233
2888,834,8,2024-09-25 22:35:56,2024-09-25 22:58:56,389
2889,834,11,2024-08-08 11:59:18,2024-08-08 12:19:18,535
2890,834,12,2024-09-14 03:24:04,2024-09-14 04:19:04,637
2891,834,15,2024-07-27 23:45:31,2024-07-28 00:09:31,2186
2892,835,3,2024-05-26 21:42:12,2024-05-26 22:40:12,5852
2893,835,21,2024-11-27 05:34:59,2024-11-27 06:18:59,1660
2894,835,13,2024-10-06 21:38:51,2024-10-06 22:23:51,1472
2895,836,7,2024-07-23 20:26:17,2024-07-23 20:47:17,245
2896,836,8,2024-12-30 11:09:51,2024-12-30 11:19:51,2036
2897,837,14,2024-08-20 03:01:35,2024-08-20 03:16:35,1354
2898,837,19,2024-09-06 04:20:16,2024-09-06 04:47:16,257
2899,837,21,2024-05-29 07:53:26,2024-05-29 08:23:26,379
2900,837,3,2024-09-28 16:14:10,2024-09-28 17:03:10,403
2901,838,20,2025-03-23 03:27:35,2025-03-23 04:03:35,1411
2902,838,21,2024-10-27 07:38:41,2024-10-27 08:11:41,1324
2903,838,13,2024-09-27 05:33:07,2024-09-27 05:56:07,751
2904,838,18,2025-04-18 06:38:55,2025-04-18 07:23:55,4827
2905,839,10,2024-12-07 04:13:06,2024-12-07 05:09:06,1257
2906,839,2,2024-09-17 10:51:05,2024-09-17 11:31:05,4546
2907,839,18,2025-03-08 14:41:53,2025-03-08 15:02:53,983
2908,840,12,2024-05-07 02:15:05,2024-05-07 02:47:05,1682
2909,840,11,2024-07-29 12:30:56,2024-07-29 12:57:56,458
2910,841,16,2024-10-23 11:38:51,2024-10-23 11:43:51,4549
2911,841,21,2024-06-16 10:41:04,2024-06-16 11:30:04,945
2912,841,11,2024-09-21 01:07:57,2024-09-21 01:29:57,477
2913,842,20,2025-02-14 08:39:21,2025-02-14 08:59:21,1973
2914,842,11,2025-01-24 04:54:12,2025-01-24 05:50:12,1757
2915,842,21,2024-06-13 19:43:23,2024-06-13 20:09:23,1748
2916,842,18,2025-01-09 06:12:21,2025-01-09 06:33:21,8068
2917,843,8,2024-06-02 18:32:43,2024-06-02 18:40:43,282
2918,843,17,2025-04-23 02:55:17,2025-04-23 03:08:17,2222
2919,843,16,2024-05-03 16:14:52,2024-05-03 16:47:52,389
2920,844,19,2025-04-19 00:15:13,2025-04-19 01:11:13,4713
2921,844,16,2024-11-15 18:29:45,2024-11-15 19:22:45,982
2922,844,7,2024-09-03 18:33:19,2024-09-03 19:07:19,1087
2923,844,19,2024-06-28 07:10:35,2024-06-28 07:50:35,978
2924,845,9,2024-07-15 11:16:13,2024-07-15 11:27:13,2440
2925,845,5,2024-11-25 18:32:40,2024-11-25 18:55:40,1690
2926,845,22,2025-02-06 13:02:20,2025-02-06 13:09:20,9081
2927,845,1,2024-06-08 01:09:24,2024-06-08 01:37:24,933
2928,846,9,2024-11-14 14:46:09,2024-11-14 15:41:09,186
2929,846,12,2024-08-01 10:29:50,2024-08-01 10:53:50,183
2930,846,19,2025-03-08 01:33:37,2025-03-08 01:54:37,1000
2931,847,3,2024-07-18 19:28:15,2024-07-18 19:55:15,1101
2932,847,15,2025-01-05 05:27:38,2025-01-05 06:00:38,553
2933,847,13,2024-11-28 16:58:04,2024-11-28 17:17:04,643
2934,847,1,2024-08-25 04:37:40,2024-08-25 05:22:40,625
2935,847,17,2024-11-24 06:09:21,2024-11-24 06:20:21,4070
2936,848,7,2024-08-31 22:01:13,2024-08-31 22:23:13,3778
2937,848,7,2024-07-19 16:36:52,2024-07-19 16:44:52,696
2938,849,19,2024-07-14 12:28:42,2024-07-14 13:05:42,2240
2939,849,19,2024-06-30 10:35:43,2024-06-30 11:18:43,7580
2940,850,7,2024-11-26 03:06:53,2024-11-26 03:49:53,6703
2941,850,10,2024-06-20 04:31:13,2024-06-20 05:27:13,1527
2942,850,9,2024-08-15 00:07:41,2024-08-15 00:35:41,1752
2943,850,1,2024-11-14 21:46:10,2024-11-14 22:23:10,1113
2944,850,22,2025-01-04 08:35:08,2025-01-04 09:20:08,1792
2945,851,18,2024-08-05 10:12:44,2024-08-05 11:10:44,7185
2946,851,6,2025-03-09 07:36:57,2025-03-09 07:49:57,873
2947,851,2,2025-04-07 16:14:21,2025-04-07 17:03:21,1810
2948,851,3,2025-03-24 14:08:23,2025-03-24 14:16:23,1293
2949,851,8,2024-12-02 02:58:03,2024-12-02 03:52:03,1454
2950,852,19,2024-06-25 05:30:19,2024-06-25 05:50:19,1428
2951,852,1,2025-01-08 11:59:23,2025-01-08 12:12:23,1878
2952,852,14,2024-10-24 03:30:16,2024-10-24 04:02:16,9225
2953,853,20,2024-07-05 21:24:06,2024-07-05 21:44:06,7369
2954,853,5,2024-07-26 14:23:18,2024-07-26 15:21:18,803
2955,854,13,2024-04-30 10:35:16,2024-04-30 11:20:16,9344
2956,854,19,2024-12-11 07:02:02,2024-12-11 07:24:02,1828
2957,855,13,2024-06-26 01:55:37,2024-06-26 02:12:37,979
2958,855,9,2024-11-22 22:24:04,2024-11-22 23:07:04,1104
2959,855,18,2024-11-10 01:25:05,2024-11-10 02:15:05,866
2960,855,11,2025-02-01 00:02:23,2025-02-01 00:32:23,4391
2961,856,18,2024-08-06 06:09:37,2024-08-06 07:02:37,2397
2962,856,19,2024-06-21 19:52:50,2024-06-21 20:16:50,1635
2963,856,8,2024-09-24 18:35:35,2024-09-24 19:27:35,2472
2964,856,2,2025-04-04 12:04:04,2025-04-04 12:18:04,8858
2965,857,6,2024-05-04 03:49:02,2024-05-04 04:36:02,358
2966,857,20,2024-12-05 09:32:29,2024-12-05 09:37:29,460
2967,857,22,2024-08-18 12:00:44,2024-08-18 12:57:44,1650
2968,858,2,2024-07-24 16:55:01,2024-07-24 17:52:01,841
2969,858,12,2024-10-27 04:11:11,2024-10-27 04:22:11,6035
2970,858,11,2024-10-17 21:19:41,2024-10-17 22:08:41,1030
2971,859,20,2024-08-31 17:58:27,2024-08-31 18:29:27,1238
2972,859,1,2025-04-25 16:26:11,2025-04-25 16:37:11,7183
2973,859,4,2025-03-28 23:04:10,2025-03-29 00:03:10,2110
2974,859,9,2025-03-08 14:23:07,2025-03-08 14:38:07,1660
2975,859,9,2024-08-07 14:34:35,2024-08-07 14:40:35,1949
2976,860,12,2024-05-10 19:16:57,2024-05-10 19:42:57,5765
2977,860,2,2024-05-09 02:14:44,2024-05-09 02:41:44,704
2978,860,15,2025-03-01 05:14:24,2025-03-01 05:23:24,768
2979,861,14,2024-11-05 12:36:12,2024-11-05 12:47:12,1715
2980,861,2,2024-12-11 00:15:39,2024-12-11 00:57:39,8305
2981,861,20,2025-01-04 10:42:45,2025-01-04 10:48:45,909
2982,861,4,2025-03-26 20:45:09,2025-03-26 21:17:09,2039
2983,861,13,2024-12-27 23:24:30,2024-12-28 00:02:30,2353
2984,862,15,2025-01-13 00:44:12,2025-01-13 01:37:12,304
2985,862,3,2025-01-23 01:22:17,2025-01-23 02:20:17,1098
2986,863,17,2024-08-19 04:19:04,2024-08-19 04:50:04,1324
2987,863,10,2024-09-26 00:42:34,2024-09-26 00:51:34,6659
2988,863,4,2024-05-06 16:15:55,2024-05-06 17:11:55,1987
2989,864,11,2024-06-30 00:17:51,2024-06-30 00:42:51,1754
2990,864,4,2024-08-26 14:39:11,2024-08-26 15:02:11,8573
2991,864,1,2025-01-16 10:38:59,2025-01-16 10:56:59,1266
2992,864,2,2024-06-02 03:34:26,2024-06-02 04:29:26,1398
2993,865,1,2024-09-30 03:54:22,2024-09-30 04:39:22,2202
2994,865,4,2024-05-12 23:29:36,2024-05-13 00:11:36,7931
2995,866,13,2024-08-01 07:06:37,2024-08-01 07:25:37,2326
2996,866,9,2024-10-16 08:39:07,2024-10-16 09:16:07,8635
2997,866,15,2024-05-13 14:28:48,2024-05-13 14:35:48,2128
2998,866,20,2025-03-30 13:14:04,2025-03-30 13:48:04,1066
2999,866,6,2024-12-20 05:16:17,2024-12-20 05:52:17,2396
3000,867,10,2025-03-02 07:50:19,2025-03-02 07:55:19,5763
3001,867,9,2024-06-02 13:10:00,2024-06-02 13:28:00,1147
3002,867,20,2025-03-29 23:07:37,2025-03-29 23:37:37,687
3003,868,5,2024-06-05 02:45:15,2024-06-05 03:31:15,482
3004,868,17,2024-12-03 03:32:04,2024-12-03 04:05:04,2789
